Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                      significant_coeff_flag_decode	1.086576	1.086576			0.012494	0.012494	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4f1158
                   ff_hevc_cbf_cb_cr_decode	0.729443	0.729443			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_cbf_cb_cr_decode	cabac.c	0x4ef560
                    get_cabac	0.729443	0.729443			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ef56d
                     get_cabac_inline_x86	0.729443	0.729443			0.008388	0.008388	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ef56d
                  ff_hevc_cbf_cb_cr_decode	2.179743	2.179743			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_cbf_cb_cr_decode	cabac.c	0x4ef560
                   get_cabac	2.179743	2.179743			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ef56d
                    get_cabac_inline_x86	2.179743	2.179743			0.025065	0.025065	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ef56d
                 hls_prediction_unit	10.664105	10.664105			0.042542	0.042542	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x596a10
                  hevc_luma_mv_mvp_mode	3.300575	3.300575			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_luma_mv_mvp_mode	hevcdec.c	0x596da6
                   ff_hevc_luma_mv_mvp_mode	2.569431	2.569431			0.021117	0.021117	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_mvp_mode	mvs.c	0x5a56a0
                    mv_mp_mode_mx	0.732973	0.732973			0.008428	0.008428	0.0	0.0	libavcodec.so.62	mv_mp_mode_mx	mvs.c	0x5a5dd3
                   ff_hevc_hls_mvd_coding	0.731144	0.731144			0.008407	0.008407	0.0	0.0	libavcodec.so.62	ff_hevc_hls_mvd_coding	cabac.c	0x4f20a0
                  ff_hevc_merge_idx_decode	2.203290	2.203290			0.012724	0.012724	0.0	0.0	libavcodec.so.62	ff_hevc_merge_idx_decode	cabac.c	0x4eeec0
                   get_cabac_bypass_x86	1.096747	1.096747			0.012611	0.012611	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x4eef10
                  ff_hevc_luma_mv_merge_mode	1.460578	1.460578			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x5a4730
                   derive_spatial_merge_candidates	1.460578	1.460578			0.0	0.0	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x5a47a3
                    is_diff_mer	0.731269	0.731269			0.008409	0.008409	0.0	0.0	libavcodec.so.62	is_diff_mer	mvs.c	0x5a4cd0
                    z_scan_block_avail	0.729308	0.729308			0.008386	0.008386	0.0	0.0	libavcodec.so.62	z_scan_block_avail	mvs.c	0x5a493d
                 ff_hevc_skip_flag_decode	1.008291	1.008291			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_skip_flag_decode	cabac.c	0x4edc50
                  get_cabac	1.008291	1.008291			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4edcaa
                   get_cabac_inline_x86	1.008291	1.008291			0.011594	0.011594	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4edcaa
                hls_coding_quadtree	7.350105	7.350105			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59ca30
                 hls_coding_unit	7.350105	7.350105			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x59ad40
                  hls_transform_tree	6.617631	6.617631			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59b313
                   hls_transform_unit	2.920488	2.920488			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                    ff_hevc_hls_residual_coding	2.920488	2.920488			0.016738	0.016738	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                     significant_coeff_flag_decode	0.734658	0.734658			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4f1158
                      get_cabac	0.734658	0.734658			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                       get_cabac_inline_x86	0.734658	0.734658			0.008448	0.008448	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                     last_significant_coeff_xy_prefix_decode	0.730192	0.730192			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4efc7a
                      get_cabac	0.730192	0.730192			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                       get_cabac_inline_x86	0.730192	0.730192			0.008396	0.008396	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                   hls_transform_tree	2.600084	2.600084			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59a5f0
                    hls_transform_unit	2.600084	2.600084			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                     ff_hevc_hls_residual_coding	2.600084	2.600084			0.021886	0.021886	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                      last_significant_coeff_xy_prefix_decode	0.696764	0.696764			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4efc7a
                       get_cabac	0.696764	0.696764			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
