Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
               __memset_evex_unaligned_erms	2.678068	2.678068			0.012051	0.012051	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
    avformat_find_stream_info	2.668092	2.668092			0.0	0.0	0.0	0.0	libavformat.so.62	avformat_find_stream_info	demux.c	0x975f0
     try_decode_frame	2.668092	2.668092			0.0	0.0	0.0	0.0	libavformat.so.62	try_decode_frame	demux.c	0x92860
      avcodec_send_packet	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b9e90
       decode_receive_frame_internal	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b9b20
        ff_decode_receive_frame_internal	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_receive_frame_internal	decode.c	0x2b95f0
         decode_simple_receive_frame	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_receive_frame	decode.c	0x2b96c0
          decode_simple_internal	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_internal	decode.c	0x2b96c0
           h264_decode_frame	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_decode_frame	h264dec.c	0x419ec0
            decode_nal_units	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_units	h264dec.c	0x419fb7
             ff_h264_execute_decode_slices	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_execute_decode_slices	h264_slice.c	0x410680
              decode_slice	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice	h264_slice.c	0x40efc0
               ff_h264_decode_mb_cavlc	2.668092	2.668092			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_decode_mb_cavlc	h264_cavlc.c	0x3d1f10
                decode_residual	2.668092	2.668092			0.012006	0.012006	0.0	0.0	libavcodec.so.62	decode_residual	h264_cavlc.c	0x3cfd30
